Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups
6500,649.9883,1043,253,0,2109,1417,692,1,83,0.06333328,1.956522,1.947059,1.975904,False,False,253,1,0,1,253
6550,654.9871,1020,257,0,2067,1309,758,1,92,0.0387245,2.077821,2.042424,2.141304,False,False,257,1,0,1,257
6600,659.9859,1006,259,0,1925,1233,692,1,92,0.0244007,2,2.125748,1.771739,False,False,259,1,0,1,259
6650,664.9847,1004,258,0,2045,1306,739,0,88,0.01731393,1.965116,2.052941,1.795455,False,False,258,1,0,1,258
6700,669.9835,978,257,0,1920,1255,665,2,85,0.01714314,1.77821,1.755814,1.823529,False,False,257,1,0,1,257
6750,674.9822,967,255,0,1862,1190,672,1,90,0.06595705,2.196079,2.206061,2.177778,False,False,255,1,0,1,255
6800,679.981,972,260,0,1973,1235,738,1,98,0.05784034,2.119231,2.154321,2.061224,False,False,260,1,0,1,260
6850,684.9798,980,261,0,2048,1347,701,2,88,0.01290237,2.157088,2.057803,2.352273,False,False,261,1,0,1,261
6900,689.9786,990,257,0,1983,1246,737,5,97,0.03336316,1.902724,1.9125,1.886598,False,False,257,1,0,1,257
6950,694.9774,992,256,0,1985,1343,642,2,83,0.0300337,2.070313,1.965318,2.289157,False,False,256,1,0,1,256
7000,699.9761,978,258,0,1961,1337,624,2,75,0.06740034,1.922481,1.939891,1.88,False,False,258,1,0,1,258
7050,704.9749,961,259,0,1974,1269,705,2,95,0.05754449,1.957529,1.926829,2.010526,False,False,259,1,0,1,259
7100,709.9737,940,267,0,1967,1247,720,4,92,0.05672126,2.198502,2.165714,2.26087,False,False,267,1,0,1,267
7150,714.9725,927,283,0,2065,1355,710,1,95,0.04167282,2.226148,2.175532,2.326316,False,False,283,1,0,1,283
7200,719.9713,906,277,0,1994,1312,682,0,92,0.04562827,2.476534,2.524324,2.380435,False,False,277,1,0,1,277
7250,724.97,898,274,0,1907,1318,589,3,80,0.03503661,2.350365,2.335052,2.3875,False,False,274,1,0,1,274
7300,729.9688,882,274,0,1871,1245,626,5,86,0.01600605,2.076642,2.074468,2.081395,False,False,274,1,0,1,274
7350,734.9676,865,279,0,1845,1270,575,3,88,0.0185056,2.121864,2.089005,2.193182,False,False,279,1,0,1,279
7400,739.9664,840,288,0,1846,1294,552,0,83,0.01493572,2.34375,2.321951,2.39759,False,False,288,1,0,1,288
7450,744.9651,822,288,0,1773,1206,567,1,95,0.008972355,2.236111,2.279793,2.147368,False,False,288,1,0,1,288
7500,749.9639,804,284,0,1752,1239,513,3,87,0.03840475,2.260563,2.279188,2.218391,False,False,284,1,0,1,284
7550,754.9627,792,285,0,1674,1127,547,0,91,0.04094172,2.449123,2.412371,2.527472,False,False,285,1,0,1,285
7600,759.9615,781,295,0,1819,1179,640,0,99,0.03550103,2.257627,2.285714,2.20202,False,False,295,1,0,1,295
7650,764.9603,762,296,0,1681,1171,510,2,87,0.03601411,2.304054,2.30622,2.298851,False,False,296,1,0,1,296
7700,769.959,736,298,0,1726,1254,472,3,82,0.02562925,2.181208,2.203704,2.121951,False,False,298,1,0,1,298
7750,774.9578,727,298,0,1732,1285,447,2,78,0.01748281,2.57047,2.636364,2.384615,False,False,298,1,0,1,298
7800,779.9566,716,299,0,1667,1217,450,1,83,0.03054778,2.267559,2.185185,2.481928,False,False,299,1,0,1,299
7850,784.9554,712,284,0,1514,1083,431,1,81,0.05577766,2.169014,2.128079,2.271605,False,False,284,1,0,1,284
7900,789.9542,699,274,0,1506,1063,443,1,79,0.0415324,2.335766,2.358974,2.278481,False,False,274,1,0,1,274
7950,794.9529,665,277,0,1480,1021,459,2,84,0.07167795,2.483754,2.341969,2.809524,False,False,277,1,0,1,277
8000,799.9517,657,278,0,1430,994,436,1,85,0.04401261,2.33813,2.259067,2.517647,False,False,278,1,0,1,278
8050,804.9505,668,271,0,1376,1015,361,3,71,0.074562,2.295203,2.295,2.295775,False,False,271,1,0,1,271
8100,809.9493,667,253,0,1301,992,309,1,62,0.09462886,2,1.994764,2.016129,False,False,253,1,0,1,253
