Step, Time, PreyPop, PredPop, MutantPop, PreyInCaptureRange, PreyInCaptureRangeQuesting, PreyInCaptureRangeHandling, PreyConsumed, PredHandling, Polarization, Crowding, CrowdingQuesting, CrowdingHandling, CollectivePred, CollectivePrey, NumberOfGroups, MeanGroupSize, VarGroupSize, MaxGroupSize, NumberOfSingletonGroups
74050,7409.878,766,384,0,1602,1221,381,2,83,0.8181253,17.05469,16.65781,18.49398,True,False,9,42.66667,2902.444,157,2
74100,7414.883,780,359,0,1696,1269,427,1,78,0.7832422,16.40668,16.52313,15.98718,True,False,14,25.64286,961.2296,107,2
74150,7419.888,793,363,0,1585,1110,475,4,95,0.7899923,16.86777,17.01119,16.46316,True,False,10,36.3,2133.81,118,3
74200,7424.893,810,350,0,1625,1200,425,0,97,0.7982636,15.23143,15.48221,14.57732,True,False,16,21.875,1012.109,98,5
74250,7429.897,828,340,0,1561,1145,416,3,87,0.7672434,16.87353,16.88142,16.85057,True,False,12,28.33333,1328.722,97,4
74300,7434.902,877,333,0,1537,1122,415,2,80,0.8244113,15.87988,15.79447,16.15,True,False,13,25.61539,1932.083,143,2
74350,7439.907,916,338,0,1355,996,359,0,78,0.8316832,17.00592,16.80385,17.67949,True,False,10,33.8,2305.16,126,1
74400,7444.912,976,319,0,1314,997,317,0,66,0.8740483,16.20063,16.4664,15.18182,True,False,7,45.57143,2441.102,121,1
74450,7449.917,1039,312,0,1119,785,334,3,70,0.9017609,16.58974,16.68595,16.25714,True,False,10,31.2,1593.96,119,4
74500,7454.922,1114,303,0,1481,1116,365,1,57,0.9047172,15.85809,16.29268,13.98246,True,False,13,23.30769,1177.905,111,5
74550,7459.927,1199,297,0,1921,1463,458,1,57,0.8552489,14.97643,15.0375,14.7193,True,False,13,22.84615,1035.361,100,6
74600,7464.932,1251,307,0,2122,1369,753,1,92,0.8371964,14.19544,14.50233,13.47826,True,False,17,18.05882,623.1142,86,7
74650,7469.937,1279,319,0,2306,1557,749,1,97,0.7976731,14.721,14.77928,14.58763,True,False,18,17.72222,940.2006,112,8
74700,7474.941,1319,328,0,2567,1674,893,4,101,0.7638275,15.43598,15.55947,15.15842,True,False,17,19.29412,1346.796,157,6
74750,7479.946,1352,344,0,3057,1858,1199,5,121,0.7383394,14.17442,13.53812,15.34711,True,False,18,19.11111,1145.543,147,7
74800,7484.951,1377,357,0,3066,2148,918,2,111,0.8156143,16.2577,16.43496,15.86487,True,False,16,22.3125,1355.715,149,5
74850,7489.956,1418,370,0,3617,2127,1490,3,126,0.8419338,15.62162,15.72131,15.42857,True,False,16,23.125,1594.609,164,5
74900,7494.961,1469,387,0,3643,2397,1246,4,123,0.8312741,17.29716,16.79924,18.36585,True,False,17,22.76471,2781.945,218,9
74950,7499.966,1498,396,0,3342,1852,1490,8,154,0.8390735,16.6995,16.3843,17.19481,True,False,20,19.8,2298.76,214,8
75000,7504.971,1537,399,0,3588,2105,1483,5,144,0.8412086,15.56642,15.3451,15.95833,True,False,12,33.25,6643.521,295,6
75050,7509.976,1546,404,0,2765,1637,1128,3,143,0.8476482,18.15594,18.32184,17.85315,True,False,8,50.5,16467.5,390,4
75100,7514.98,1601,395,0,2286,1494,792,2,125,0.8587731,19.29114,19.81852,18.152,True,False,13,30.38461,4808.083,233,7
75150,7519.985,1681,392,0,2841,1893,948,6,112,0.8142532,18.05357,18.2,17.6875,True,False,10,39.2,3270.76,148,3
75200,7524.99,1702,404,0,4013,2591,1422,2,127,0.8145529,14.94307,14.90975,15.01575,True,False,16,25.25,4171.938,263,8
75250,7529.995,1726,422,0,3988,2495,1493,4,149,0.8280001,15.11137,15.07692,15.1745,True,False,13,32.46154,3573.171,229,2
75300,7535,1764,426,0,4461,2636,1825,2,159,0.7672917,16.15962,15.90637,16.58491,True,False,18,23.66667,2510.889,216,6
75350,7540.005,1774,458,0,4722,2635,2087,7,184,0.7393844,16.30349,16.41606,16.13587,True,False,16,28.625,2708.234,190,7
75400,7545.01,1790,460,0,5360,2981,2379,6,186,0.7596589,15.86739,15.37591,16.5914,True,False,25,18.4,1642.88,178,12
75450,7550.015,1770,463,0,5253,2929,2324,3,193,0.7205877,15.75378,15.8,15.68912,True,False,21,22.04762,2581.664,231,11
